"","text","created_at","label"
"230","Pfizer is poised to close out November with its best monthly advance in 30 years, as renewed virus fears revive the market’s focus on vaccine makers https://t.co/nGkrj1qTOp",2021-11-30 16:27:07,0
"231","As omicron shows, racing to be overprepared—even without comprehensive data—could become the Covid new normal https://t.co/77o1sIPFK2 via @BW",2021-12-04 05:05:02,0
"232","Italy approves the use of the Covid-19 vaccine from Pfizer and BioNTech for children aged 5-11 https://t.co/WtYLZMOg7K",2021-12-01 20:53:03,0
"233","Pfizer expects its Covid vaccine to hold up against the omicron variant, an executive says, and data on how well it protects should be available within two to three weeks https://t.co/ETcsFcQ9M1",2021-12-02 15:11:01,0
"234","As omicron shows, racing to be overprepared—even without comprehensive data—could become the Covid new normal https://t.co/X2qhD2gtt9 via @BW",2021-12-02 12:55:08,0
"235","#Australia’s medicine regulator provisionally approved on Sunday the #Pfizer Inc. #coronavirus vaccine for children between the ages of 5 and 11, with the Health Minister saying the rollout could begin from Jan. 10.
https://t.co/1rXK1Zd101",2021-12-05 03:50:02,0
"236","You can get two Pfizer shots after two Sinopharm doses - DHA announces guidelines for #COVID19 booster shot
You can get one or two booster doses, depending on the vaccine you originally received

https://t.co/0lzaQR2fwr",2021-11-30 11:30:29,0
"237","You can get two Pfizer shots after two Sinopharm doses - DHA announces guidelines for COVID-19 booster shot
You can get one or two booster doses, depending on the vaccine you originally received

https://t.co/0lzaQQK6ij",2021-12-05 03:50:00,0
"238","#Pfizer says 'already working' on vaccine targeting #Omicron variant

'The current vaccine is very effective against Delta,' the US drugmaker's CEO said

https://t.co/SmxSX1Qd8R",2021-11-30 06:50:00,0
"239","Australia’s medicine regulator approves Pfizer vaccine for children 5 to 11 https://t.co/pWBnIceZTq",2021-12-05 03:42:17,0
"240","Fact-checkers to explain that the said batch was “effective and safe.” However further investigation confirmed that it has been administered to a batch of defective children.

#evil https://t.co/XsGSFIvBeV",2021-12-05 03:37:06,0
"241","[NEWS] TGA provisionally approves Pfizer COVID-19 vaccine for 5 to 11-year-olds.

More 💻https://t.co/E5KqJsp0po https://t.co/QepIK5y9Ny",2021-12-05 03:30:04,0
"242","The TGA has provisionally approved the Pfizer #COVID19 vaccine for children aged 5-11 years old☑️

ATAGI is expected to provide recommendations💬on a vaccination program for 5-11s shortly, with the vaccination program to start 10 January 2022🗓️

Visit💻https://t.co/E5KqJsp0po https://t.co/WFGdFV3RSc",2021-12-05 01:30:03,0
"243","@Alecsplaining Hi Alec,
The TGA is currently evaluating an application by Pfizer to extend the use of their COVID-19 vaccine to children aged 5-11 years. Due to the dynamic nature of the evaluation process, it is not possible to speculate on timeframes.",2021-12-01 10:53:58,0
"244","Pfizer’s lawsuit alleging an employee stole trade secrets about its Covid-19 vaccine highlights the critical nature of trade secrets as pharmaceutical companies try to protect them. https://t.co/VMVET4C2lS",2021-12-03 14:18:21,0
"245","Pfizer said it’s in talks to settle a suit it filed against a worker who allegedly misappropriated documents related to the company’s Covid-19 vaccine. https://t.co/GuPwi5QEUg",2021-12-02 23:57:33,0
"246","Pfizer alleged a “soon-to-be-former employee” uploaded thousands of files including documents with trade secrets regarding the company’s Covid-19 vaccine. https://t.co/yyduTgYPy9",2021-11-29 07:23:01,0
"247","Failing to protect trade secrets can erase competitive advantages that took investments of billions of dollars over many years to develop.

https://t.co/UF2oiIK6OJ",2021-12-05 03:14:07,0
"248","Pfizer alleged a “soon-to-be-former employee” uploaded thousands of files including documents with trade secrets regarding the company’s Covid-19 vaccine. https://t.co/VMBFXVnylK",2021-11-28 07:28:06,0
"249","Australia’s medicine regulator provisionally approved the Pfizer Inc. coronavirus vaccine for children between the ages of 5 and 11, with the health minister saying the rollout could begin from January 10.
 https://t.co/WylWDLOY6K",2021-12-05 03:07:28,0
"250","The additional Pfizer doses are expected to start arriving in the country in January 2022. https://t.co/gn7KjmDaLK",2021-11-28 08:13:40,0
"251","Premier Annastacia Palaszczuk has hit out at the Morrison Government for dismissing her earlier in the year over concerns about the risk of COVID-19 to the younger population as the TGA grants Pfizer provisional approval for children. 

https://t.co/dOFVRgRvQ5",2021-12-05 03:03:19,0
"252","Children aged five to 11 years will soon be able to their COVID-19 jab after the Therapeutic Goods Administration approved the Pfizer vaccine as ""safe and effective"" for the age group.

https://t.co/qXwCyYhnrL",2021-12-04 21:36:25,0
"253","South Australian children aged five to 11 will be eligible for a COVID vaccination from January 10, with the jabs administered by GPs. The latest in 7NEWS Adelaide at 6pm | https://t.co/EbBRLGm97o #7NEWS https://t.co/pqZeRCYoFJ",2021-12-05 02:57:41,0
"254","Children aged five to 11 will soon be able to get their COVID-19 vaccinations, with the TGA provisionally approving the Pfizer jab for younger children. #7NEWS https://t.co/GlYRU9tcZV",2021-12-04 22:42:58,0
"255","Minister for Health and Aged Care @GregHuntMP and @TGAgovau Deputy Secretary Professor John Skerritt have announced today the approval of the @pfizer COVID vaccine for children aged 5 to 11. https://t.co/Z9SFmHr8Gd #COVID19 #7NEWS https://t.co/eYbyhDFW4x",2021-12-05 02:35:19,0
"256","Australia's medicine regulator approves Pfizer vaccine for children 5-11 https://t.co/LrK9FeZ5T4 https://t.co/surt1RkQsN",2021-12-04 23:45:18,0
"257","Philippines to buy extra 20 mln doses of Pfizer's COVID-19 vaccine https://t.co/5bpkx9tJel https://t.co/DkhSzmtwbw",2021-11-28 08:45:09,0
"258","Egypt authorizes Pfizer's COVID-19 vaccine for 12 to 15 year-olds https://t.co/l5ctqVjPPb https://t.co/L5RahUiOq7",2021-11-28 19:30:24,0
"259","BioNTech said it expects more data within two weeks on a worrying new coronavirus variant detected in South Africa to help determine whether its vaccine produced with partner Pfizer would have to be reworked https://t.co/RGBanA4WKL https://t.co/0idDOIauZE",2021-11-27 11:32:00,0
"260","Britain said it had agreed deals to buy 114 million more Pfizer/BioNTech and Moderna COVID-19 vaccine shots, saying it had sped up signing the new contracts in light of the emergence of the new Omicron variant https://t.co/zlFEz56mlZ",2021-12-02 13:27:56,0
"261","Australia's medicine regulator approves Pfizer vaccine for children 5-11 https://t.co/5hs0oPlgkq https://t.co/a4BWxqMHo4",2021-12-05 02:55:07,0
"262","Philippines to buy extra 20 mln doses of Pfizer's COVID-19 vaccine https://t.co/BrCU2ADl6N https://t.co/Eea70zsYbk",2021-11-28 12:05:14,0
"263","Health Minister Greg Hunt says the Pfizer vaccine for children aged five to 11 years old has taken a step closer and could be available from 10 January. https://t.co/NLrlYOGwe8",2021-12-04 22:47:56,0
"264","The Therapeutic Goods Administration has moved to provisionally approve Pfizer's COVID-19 vaccine for the five to 11-year-old age group, with the rollout potentially starting as soon as early January. https://t.co/TZnodO96hu",2021-12-05 02:47:17,0
"265","Minister for Health and Aged Care @GregHuntMP and @TGAgovau Deputy Secretary Professor John Skerritt have announced today the approval of the @pfizer COVID vaccine for children aged 5 to 11. https://t.co/ynXJvm3AL2 #COVID19 #7NEWS https://t.co/ZeYZgOdwWG",2021-12-05 02:36:03,0
"266","Children aged five to 11 will soon be able to get their COVID-19 vaccinations, with the TGA provisionally approving the Pfizer jab for younger children. #7NEWS https://t.co/j5BN4JodDE",2021-12-04 22:43:53,0
"267","Minister for Health and Aged Care @GregHuntMP and @TGAgovau Deputy Secretary Professor John Skerritt have announced today the approval of the @pfizer COVID vaccine for children aged 5 to 11. https://t.co/fSYm5YgGhS #COVID19 #7NEWS https://t.co/mtSxhnKAPG",2021-12-05 02:35:56,0
"268","Children aged five to 11 will soon be able to get their COVID-19 vaccinations, with the TGA provisionally approving the Pfizer jab for younger children. #7NEWS https://t.co/8fQJ0V1lrG",2021-12-04 22:43:43,0
"269","Children aged five to 11 will soon be able to get their COVID-19 vaccinations, with the TGA provisionally approving the Pfizer jab for younger children. #7NEWS https://t.co/xQTSdGgbWY",2021-12-04 22:43:23,0
"270","Minister for Health and Aged Care @GregHuntMP and @TGAgovau Deputy Secretary Professor John Skerritt have announced today the approval of the @pfizer COVID vaccine for children aged 5 to 11. https://t.co/7ND6uU5oIV #COVID19 #7NEWS https://t.co/rUzec45HFu",2021-12-05 02:35:48,0
"271","Minister for Health and Aged Care @GregHuntMP and @TGAgovau Deputy Secretary Professor John Skerritt have announced today the approval of the @pfizer COVID vaccine for children aged 5 to 11. https://t.co/X9YjJVW4h6 #COVID19 #7NEWS https://t.co/YdCTCKbQks",2021-12-05 02:35:40,0
"272","Children aged five to 11 will soon be able to get their COVID-19 vaccinations, with the TGA provisionally approving the Pfizer jab for younger children. #7NEWS https://t.co/1KCikQ6e2z",2021-12-04 22:43:14,0
"273","Australia's medicine regulator provisionally approved on Sunday the Pfizer Inc coronavirus vaccine for children between the ages of 5 and 11, with the health minister saying the rollout could begin from Jan. 10. https://t.co/I42Rx2e2oV",2021-12-05 02:35:37,0
"274","Pfizer said it will be able to manufacture and distribute an updated version of its COVID-19 vaccine within 100 days if the new variant Omicron is found to be resistant to its current vaccine. https://t.co/A1fqEHByG0",2021-11-27 18:54:37,0
"275","Pfizer is expected to seek authorization this week for a Covid-19 vaccine booster for teens 16 and 17 years old. https://t.co/EkmPBTd3BX",2021-11-30 11:01:37,0
"276","Minister for Health and Aged Care @GregHuntMP and @TGAgovau Deputy Secretary Professor John Skerritt have announced today the approval of the @pfizer COVID vaccine for children aged 5 to 11. https://t.co/0W8WfcBsus #COVID19 #7NEWS https://t.co/Xp4Rkqg5H8",2021-12-05 02:35:28,0
"277","Children aged five to 11 will soon be able to get their COVID-19 vaccinations, with the TGA provisionally approving the Pfizer jab for younger children. #7NEWS https://t.co/yTN7rqB7il",2021-12-04 22:43:06,0
"278","The TGA has provisionally approved the Pfizer vaccine for children aged five to 11-years-old. The rollout is expected to begin on January 10. Here's Prof John Skerritt on why its important to get your kids vaccinated against COVID. @SBSNews https://t.co/xKzlFa6rSV",2021-12-05 02:27:26,0
"279","The TGA has provisionally approved the Pfizer Australia Pty Ltd COVID-19 vaccine, COMIRNATY, for use in individuals 5 years and older.
Read more: https://t.co/umAwdcHQsL https://t.co/FnumaSJIkl",2021-12-05 02:03:30,0
"280","TGA provisionally approves Pfizer COVID-19 vaccine for 5 to 11-year-olds https://t.co/c7QIhrgYJT",2021-12-05 01:51:39,0
"281","Companies Pfizer and BioNTech are currently running tests in response to the rapidly spreading omicron variant with data likely available in the coming weeks.  https://t.co/yeWdpkTreK",2021-12-05 01:50:07,0
"282","Companies Pfizer and BioNTech are currently running tests in response to the rapidly spreading omicron variant with data likely available in the coming weeks.  https://t.co/6ld0JKIBIb",2021-12-04 04:50:11,0
"283","""Everyone ages 18 and older should get a booster shot either when they are 6 months after their initial Pfizer or Moderna series or 2 months after their initial J&amp;J vaccine,"" the U.S. Centers for Disease Control and Prevention said.  https://t.co/KYU0HNBsgX",2021-11-30 06:30:33,0
"284","Officials from Moderna and Pfizer are assessing their responses to the new COVID-19 variant omicron and say it will take months to develop a tweaked shot if needed.  https://t.co/lDts6Yw6db",2021-11-29 18:10:06,0
"285","Health Minister Greg Hunt says children aged 5 to 11 could receive the Pfizer COVID-19 vaccine as early as January 10, after announcing the TGA's provisional approval of the vaccine for children. https://t.co/QHbG4JEpze",2021-12-05 01:50:00,0
"286","Commentary: Uncertainty about Omicron does not excuse inaction https://t.co/JnnZMRj6dT https://t.co/W3urLjCjZ0",2021-12-02 07:51:04,0
"287","Philippines to buy extra 20 million doses of Pfizer-BioNTech's COVID-19 vaccine https://t.co/iDvnxsDAjA https://t.co/LTtJwSSH44",2021-11-28 09:16:36,0
"288","Egypt authorizes Pfizer's COVID-19 vaccine for 12 to 15 year-olds https://t.co/rho3cVScjE https://t.co/ZjFqB2k4wd",2021-11-28 19:15:05,0
"289","EU launch of Pfizer-BioNTech COVID-19 shot for younger children brought forward to Dec 13 https://t.co/tfPHVfqnAV https://t.co/lNwSW3MQvd",2021-12-01 08:50:33,0
"290","Australia's medicine regulator approves Pfizer vaccine for children aged 5 to 11 https://t.co/XzmWzrTK6o https://t.co/EcGdwKHlin",2021-12-05 01:43:04,0
"291","Australian medicine regulator provisionally approves Pfizer vaccine for children aged 5-11 https://t.co/ZtjpuMfADb",2021-12-05 01:38:30,0
"292","The TGA has provisionally approved the use of the Pfizer COVID-19 vaccine for children aged 5-11.

Subject to a positive ATAGI recommendation, we are therefore intending to commence vaccination for 5-11 year olds from 10 January, 2022. https://t.co/F2KnGKovjW",2021-12-05 01:38:05,0
"293","Queensland Premier Annastacia Palaszczuk welcomes the news, with the (TGA) labelling the Pfizer vaccine as ""safe and effective for kids.""

This comes as the state recorded 0 community cases, but six new #COVID19 cases in hotel quarantine. #9News

DETAILS: https://t.co/pDiGq8rQAD https://t.co/rsUedwfIZW",2021-12-05 01:33:50,0
"294","#BREAKING: Children aged between five and 11 are now allowed to get the Pfizer vaccine, after being approved by the Therapeutic Goods Administration (TGA). #9News https://t.co/BOHdlmhVcs",2021-12-04 21:24:18,0
"295","#BREAKING: Five to 11-year-olds are expected to be eligible for their first Pfizer dose from January next year, following provisional approval from the Therapeutic Goods Administration. #9News

FULL DETAILS: https://t.co/KZYCBtYzc4 https://t.co/kddP3qarvQ",2021-12-04 22:00:40,0
"296","#BREAKING: Five to 11-year-olds are expected to be eligible for their first Pfizer dose from January next year, following provisional approval from the Therapeutic Goods Administration. #9News

FULL DETAILS: https://t.co/ocD5OlyewO https://t.co/6AU5Eg4NsQ",2021-12-04 22:01:13,0
"297","Queensland Premier Annastacia Palaszczuk welcomes the news, with the (TGA) labelling the Pfizer vaccine as ""safe and effective for kids.""

This comes as the state recorded 0 community cases, but six new #COVID19 cases in hotel quarantine. #9News

DETAILS: https://t.co/8dqj5GKDBx https://t.co/AGLvw3kcr8",2021-12-05 01:32:42,0
"298","#BREAKING: Children aged between five and 11 are now allowed to get the Pfizer vaccine, after being approved by the Therapeutic Goods Administration (TGA). #9News https://t.co/XfOIeIrZpH",2021-12-04 21:23:17,0
"299","One month into efforts to vaccinate children ages 5-11, Johnson County has seen 38% of those in that age range get a COVID-19 shot. Health officials are encouraged by that number.  https://t.co/25BBqQwt7I",2021-12-05 01:30:09,0
"300","Companies Pfizer and BioNTech are currently running tests in response to the rapidly spreading omicron variant with data likely available in the coming weeks.  https://t.co/0SXidD69Ko",2021-12-05 01:15:13,0
"301","Companies Pfizer and BioNTech are currently running tests in response to the rapidly spreading omicron variant with data likely available in the coming weeks.  https://t.co/XW1heIOw5Q",2021-12-04 01:30:07,0
"302","Officials from Moderna and Pfizer are assessing their responses to the new COVID-19 variant omicron and say it will take months to develop a tweaked shot if needed.  https://t.co/CTVuwn50Mj",2021-11-30 13:45:13,0
"303","""Everyone ages 18 and older should get a booster shot either when they are 6 months after their initial Pfizer or Moderna series or 2 months after their initial J&amp;J vaccine,"" the U.S. Centers for Disease Control and Prevention said.  https://t.co/2AdwY1cdgl",2021-11-30 07:45:07,0
"304","Officials from Moderna and Pfizer are assessing their responses to the new COVID-19 variant omicron and say it will take months to develop a tweaked shot if needed.  https://t.co/1TKJbvxHyU",2021-11-30 01:45:07,0
"305","The TGA has provisionally approved the Pfizer COVID-19 vaccine for children aged 5-11 years. A one-third dose will be used for this age group, given in two doses at least 3 weeks apart.

https://t.co/jN751pIVns https://t.co/YFeG8SAYmu",2021-12-05 01:06:13,0
"306","Pfizer already working on Covid vaccine targeting Omicron #FMTNews https://t.co/bmJ1jXrwd8",2021-11-29 22:54:43,0
"307","Australia approves Pfizer vaccine for children aged 5 to 11 #FMTNews https://t.co/Uy82tsOVmC",2021-12-05 01:01:18,0
"308","Pfizer has already started working on a version of its COVID-19 vaccine specifically targeting the new Omicron variant in case the current inoculation is not effective against the latest strain, the US drugmaker's CEO Albert Bourla said.

https://t.co/i3BNCzcZuL",2021-11-29 23:45:00,0
"309","Australia's medicine regulator approves Pfizer vaccine for children 5-11

https://t.co/ymxrfzmaVo",2021-12-05 01:00:01,0
"310","The government was able to make use of Pfizer COVID-19 vaccine doses close to expiry date after its shelf life was extended for another three months, the Department of Health (DOH) said Friday.

https://t.co/IQBp3xrpKO",2021-12-03 10:00:01,0
"311","Philippines receives over 1 million doses of Pfizer-BioNTech COVID-19 vaccine

https://t.co/Pq7fEq8CDV",2021-12-02 14:50:00,0
"312","Philippines receives over 1 million doses of Pfizer-BioNTech COVID-19 vaccine

https://t.co/KnddBhxrdO",2021-12-01 15:25:00,0
"313","The Philippine government and Pfizer-BioNTech have signed an amendment to its previous supply deal for the purchase of an additional 20 million vaccine doses, which would bring the country’s total Pfizer shots to 60 million.

https://t.co/QLdIcIGhzb",2021-11-28 14:15:00,0
"314","The Philippines welcomed Wednesday 1,078,740 doses of the COVID-19 vaccine made by Pfizer-BioNTech. https://t.co/hKjKkkG6Nd",2021-12-02 06:00:00,0
"315","FDA Director General Eric Domingo confirmed that the shelf life of all Pfizer’s COVID-19 jabs is now nine months, up from the previous six months, following studies conducted on the stability of the vaccine. https://t.co/NFdUHN5Zjt | via @onenewsph https://t.co/jYM9VEAJuN",2021-12-05 01:00:00,0
"316","FDA Director General Eric Domingo confirmed that the shelf life of all Pfizer’s COVID-19 jabs is now nine months, up from the previous six months, following studies conducted on the stability of the vaccine. https://t.co/NFdUHN5Zjt | via @onenewsph",2021-12-05 00:00:01,0
"317","In a press briefing, vaccine czar Carlito Galvez Jr. said the latest procurement is intended for booster shots and for the pediatric population. https://t.co/YKjUmJLSm2",2021-11-28 22:15:00,0
"318","Among newly-infected, high-risk patients treated within three days of the onset of symptoms, Pfizer's pill has been shown to cut hospitalization or death by nearly 90 percent. #OmicronVariant | via @philstarlife

https://t.co/cibz7QJaaY",2021-12-01 10:20:00,0
"319","At least a six-month interval for vaccination brands Sinovac, AstraZeneca, Pfizer, Moderna, and Gamaleya Sputnik are required. Meanwhile, an interval of three months is required for the single-dose Janssen vaccine. | via @philstarlife

https://t.co/K8hzI3eF8q",2021-12-03 10:20:00,0
"320","The Philippines welcomed Wednesday 1,078,740 doses of the COVID-19 vaccine made by Pfizer-BioNTech.
https://t.co/hKjKkkG6Nd",2021-12-02 09:00:01,0
"321","Bourla told CNBC that his company on Friday began testing the current vaccine against the Omicron variant, which was first reported in South Africa and has reignited fears of a global wave of Covid-19 infections. https://t.co/xr1aycZRAN https://t.co/77XsJ2PwwN",2021-11-30 01:23:12,0
"322","Australian children aged five to 11 could get a Pfizer COVID-19 vaccine as soon as January 10 as the first approval hurdles were cleared on Sunday morning. https://t.co/I4WeGFdacr",2021-12-05 00:54:43,0
"323","Pfizer and BioNTech said that if necessary they expect to be able to ship a new vaccine tailored to the emerging variant in approximately 100 days. https://t.co/9xplPRawp0",2021-11-27 21:55:34,0
"324","Australia live news updates: Pfizer provisionally approved for five to 11-year-olds; Bandt staffer tests positive for Covid https://t.co/WZ5Bmdn62J",2021-12-04 21:44:27,0
"325","‘Provisional approval’: Australian children aged five to 11 set to receive Pfizer Covid vaccine from mid-January https://t.co/i0PPc7qFDq",2021-12-05 00:39:11,0
"326","The Therapeutic Goods Administration has approved a Pfizer vaccine for five to 11 year olds.

READ MORE: https://t.co/7HReJN0bd5 https://t.co/kLvhgr2T55",2021-12-05 00:36:00,0
"327","Australia's medicine regulator approves Pfizer vaccine for children 5-11 https://t.co/b3S1tzQJQG https://t.co/rEKqDJdniA",2021-12-04 23:15:10,0
"328","Philippines to buy extra 20 mln doses of Pfizer's COVID-19 vaccine https://t.co/3cuIle7IXI https://t.co/0ot69873nw",2021-11-28 10:00:20,0
"329","Australia's medicine regulator approves Pfizer vaccine for children 5-11 https://t.co/ccPosKDx9d https://t.co/A1LCsOlRuV",2021-12-05 00:30:12,0
"330","Philippines to buy extra 20 mln doses of Pfizer's COVID-19 vaccine https://t.co/UA6g35xBq7 https://t.co/2slys2lY70",2021-11-28 08:45:09,0
"331","In 1st Head-to-Head Comparison, Moderna #COVID-19 #Vaccine Only Slightly More Effective Than Pfizer with #NFID Medical Director William Schaffner, MD https://t.co/jbUthph28o via @Healthline #GetVaccinated https://t.co/OBWEett0zK",2021-12-05 00:30:02,0
"332","#COVID-19 #Vaccine Update: @CDCgov strengthened booster dose recommendations, stating that everyone age 18+ should get a booster shot either 6 months after initial Pfizer or Moderna series or 2 months after initial J&amp;J vaccine https://t.co/nJiFGOL8Wk #GetVaccinated https://t.co/utjUDH1WT0",2021-11-29 22:00:07,0
"333","AstraZeneca’s CEO recently said the company’s COVID vaccine may provide longer-lasting protection than Pfizer's, esp in older people.

There’s not enough evidence yet to support his claim. But it's plausible, writes @Uni_Newcastle's Nathan Bartlett.
https://t.co/mWpGwjuM8r",2021-11-29 22:54:29,0
"334","The TGA has approved the Pfizer COVID vaccine for 5-11 year olds, with the rollout expected to start on Jan 10. 
Is your child afraid of needles? Here's what you can do to make the COVID vax experience easier for them (and you)!  
https://t.co/uj2FmDPj5g @judiparson @deakin",2021-12-05 00:27:45,0
"335","Got my Pfizer booster shot, feeling Pfantastic 😉

#CovidVaccine #COVID19 #vaccine #BoosterShots #COVIDBooster https://t.co/Hv0QZoKFhe",2021-12-05 00:13:26,0
"336","Britain says it will offer all adults a booster dose of vaccines to bolster the nation's immunity. https://t.co/1vVjWEobFd",2021-12-05 00:00:01,0
"337","Australian children aged five to 11 set to receive Pfizer Covid vaccine from mid-January https://t.co/UhWq8qUQ4V",2021-12-04 23:53:20,0
"338","Australia live news updates: Pfizer provisionally approved for five to 11-year-olds; Victoria records 980 new Covid cases and seven deaths https://t.co/LPUaiYmwX3",2021-12-04 22:33:19,0
"339","Australian children aged five to 11 set to receive Pfizer Covid vaccine from mid-January https://t.co/soiqMTrpVY",2021-12-04 23:41:33,0
"340","Today, the Therapeutic Goods Administration approved the Pfizer COVID-19 vaccine for Australian kids in the 5 to 11 age group. https://t.co/Ezm9s5u6Uv",2021-12-04 23:41:06,0
"341","Australian children aged five to 11 set to receive Pfizer Covid vaccine from mid-January #auspol #pfizerkids https://t.co/Wud4heCx6C",2021-12-04 23:28:35,0
"342","Australian children aged five to 11 set to receive Pfizer Covid vaccine from mid-January https://t.co/z3zHBo8i0V",2021-12-04 23:19:23,0
"343","Australia live news updates: Pfizer provisionally approved for five to 11-year-olds; Bandt staffer tests positive for Covid https://t.co/VQ9XaW3qZG",2021-12-04 21:27:53,0
"344","BioNTech and Pfizer's established COVID-19 vaccine will likely offer strong protection against any severe disease from the new Omicron virus variant, BioNTech's Chief Executive told Reuters. https://t.co/egMW1ToB1U",2021-11-30 17:45:05,0
"345","BioNTech and Pfizer's COVID-19 vaccine will likely offer strong protection against any severe disease from the new Omicron virus variant, BioNTech's Chief Executive told Reuters, as the firm weighs the need to upgrade its commonly used shot. https://t.co/xbCw9Bb7Cs",2021-11-30 22:00:30,0
"346","The European Union-wide rollout of Pfizer and BioNTech's COVID-19 vaccine version for five- to 11-year-old children will begin Dec 13, one week earlier than previously planned, Germany's health ministry said on Wednesday. https://t.co/BH6J04Rdcz",2021-12-01 18:00:32,0
"347","Australia's medicine regulator provisionally approved on Sunday the Pfizer Inc coronavirus vaccine for children between the ages of 5 and 11, with the health minister saying the rollout could begin from Jan. 10. https://t.co/FPHokIw58a",2021-12-04 23:15:09,0
"348","BioNTech and Pfizer's COVID-19 vaccine will likely offer strong protection against any severe disease from the new Omicron virus variant, BioNTech's Chief Executive told Reuters, as the firm weighs the need to upgrade its commonly used shot. https://t.co/QbzWic0rFa",2021-12-01 02:15:09,0
"349","The European Union-wide rollout of Pfizer and BioNTech's COVID-19 vaccine version for five- to 11-year-old children will begin Dec 13, one week earlier than previously planned, Germany's health ministry said on Wednesday. https://t.co/pCJneJp5OC",2021-12-01 13:45:07,0
"350","The European Union-wide roll-out of Pfizer and BioNTech's COVID-19 vaccine version for five- to 11-year-old children will begin Dec 13, one week earlier than previously planned, Germany's health ministry said on Wednesday. https://t.co/QtzqzbFgf7",2021-12-01 09:30:09,0
"351","The Therapeutic Goods Administration (TGA) has provisionally approved the Pfizer vaccine for children aged between five and 11 years of age!",2021-12-04 23:09:24,0
"352","A Covid vaccination program for children aged five to 11 is expected to roll out from January after crucial approval was given to jabs for five to 11 year olds. https://t.co/xcVFAdmJBM https://t.co/kgchPrqNAV",2021-12-04 23:00:12,0
"353","#BREAKING: Children aged between five and 11 are now allowed to get the Pfizer vaccine, after being approved by the Therapeutic Goods Administration (TGA). #9News https://t.co/Y6vYlku0LQ",2021-12-04 21:23:35,0
"354","#BREAKING: Five to 11-year-olds are expected to be eligible for their first Pfizer dose from January next year, following provisional approval from the Therapeutic Goods Administration. #9News

FULL DETAILS: https://t.co/XBCzKdOYh4 https://t.co/gVQopcMBMQ",2021-12-04 21:59:09,0
"355","The Australian Government expects to start rolling out the Pfizer vaccine to children WITHIN WEEKS.

Following provisional approval from the TGA, five to 11-year-olds will be able to receive their first dose from 10 January, 2022. #9News

LATEST INFO: https://t.co/JQGFBa7Tys https://t.co/sdsYvhqLYY",2021-12-04 22:41:56,0
"356","Australia's Therapeutic Goods Administration (TGA) has provisionally approved the Pfizer vaccine for children aged between five and 11 years of age. 
https://t.co/TPL7tkIKgm",2021-12-04 22:37:53,0
"357","Therapeutic Goods Administration provisionally approves Pfizer COVID-19 vaccine for 5-11-year age group https://t.co/N09n2CoFbv",2021-12-04 22:37:52,0
"358","The TGA has provisionally approved the Pfizer vaccine for children aged 5-11. Next step is for ATAGI to grant approval, which its expected to do in time for a start date of Jan 10th. Kids will receive the jab in 2x smaller doses of 10 micrograms, 3 weeks apart. @7NewsMelbourne",2021-12-04 22:34:31,0
"359","Pfizer Covid-19 vaccine approved for children 5-11 years of age.

Vaccines foe this group will roll out starting from 10 January 2022. https://t.co/JXjw8Jp94u",2021-12-04 22:26:18,0
"360","Australia’s medicines regulator has approved a major change to the nation’s #COVID19 vaccine rollout.

https://t.co/B8To8FkGHY",2021-12-04 22:20:00,0
"361","""From the 10th of January, Australian children will have access to Pfizer vaccines,"" Health Minister Greg Hunt says. 

The TGA has now provisionally approved the Pfizer vaccine for use in children aged 5 to 11. #auspol https://t.co/eJHIFP0bUt",2021-12-04 22:19:12,0
"362","The medicines regulator says it has provisionally approved the Pfizer Covid-19 vaccine for use in children aged five to 11 https://t.co/NdL5xYj16K",2021-12-04 22:09:36,0
"363","@sdbaral @EricTopol @WesPegden @VPrasadMDMPH Well then you were not only wrong then, you are wrong now as well. 

https://t.co/Z4Blkqf8bJ",2021-12-04 22:06:33,0
"364","#BREAKING: Five to 11-year-olds are expected to be eligible for their first Pfizer dose from January next year, following provisional approval from the Therapeutic Goods Administration. #9News

FULL DETAILS: https://t.co/WSxJzDCvF4 https://t.co/ywftBgKvb1",2021-12-04 22:01:03,0
"365","#BREAKING: Children aged between five and 11 are now allowed to get the Pfizer vaccine, after being approved by the Therapeutic Goods Administration (TGA). #9News https://t.co/jyeEMYeFE1",2021-12-04 21:23:18,0
"366","#BREAKING: Five to 11-year-olds are expected to be eligible for their first Pfizer dose from January next year, following provisional approval from the Therapeutic Goods Administration. #9News

FULL DETAILS: https://t.co/y5oknAf7uS https://t.co/FNfBp75XKX",2021-12-04 22:00:30,0
"367","Our pop-up Pfizer clinic at Kambah Village Shops is on right now 🩹💪🏼 Meet us near the playgrounds and get your free Pfizer COVID-19 vaccine (1st, 2nd or booster). We’ll be here until 6:30pm 🕡 If this is your 2nd/booster dose bring proof of your previous vaccinations if you can. https://t.co/6CF3CDwuWn",2021-11-30 03:09:00,0
"368","💉 Currently, only the Pfizer (Comirnaty) COVID-19 vaccine is approved to be used as a booster vaccination for people aged 18 years and over.
👩‍⚕️ If you’re not sure about getting a booster dose, speak to your GP or another trusted health care professional about what’s best for you https://t.co/7VLRsIwJUQ",2021-12-01 21:14:45,0
